glyph_unified	src_ref	pronunciation	meaning
즟	D0-32003	t͡sʰɤ²¹	饭。
즠	D0-32004	t͡sʰɤ²¹	十（数词）。
즡	D0-32005	t͡sʰɤ²¹	（萝）卜。
즢	D0-32006	t͡sʰɤ̰²¹	黍（小米）。
즣	D0-32007	t͡sʰɤ̰²¹	咬；揭发。
즤	D0-32008	t͡sʰɤ̰²¹	啃。
즥	D0-32009	t͡sʰɤ̰²¹	磨（齿）。
즦	D0-32101	t͡sʰɤ̰²¹	早（餐、点、饭）。
즧	D0-32201	d͡zɿ³³	君；官；权。
즨	D0-32202	d͡zɿ²¹	如。
즩	D0-32203	d͡zɿ²¹	跌；摔。
즪	D0-32204	d͡zɿ²¹/ɡɯ²¹/lo²¹	被。
즫	D0-32301	d͡zɿ²¹	盖（被）。
웻	D0-32302	d͡zɿ²¹	阴茎（男生殖器）。
즭	D0-32303	d͡zɿ²¹	聚会。
즮	D0-32304	d͡zɿ̰²¹	缝（动词）。
즯	D0-32305	d͡zɛ⁵⁵	棵（量词）。
즰	D0-32306	d͡zɛ⁵⁵	株；棵（栽棵、苗棵）。
즱	D0-32307	d͡zɛ⁵⁵	亲密；情丝。
즲	D0-32401	d͡zɛ³³	斜。
즳	D0-32402	d͡zɛ³³	骑（自动）。
즳	D0-32403	d͡zɛ³³	骑（使动）。
즵	D0-32404	d͡zɛ³³	捆（动词，量词）。
즶	D0-32405	d͡zɛ³³	生；鲜。
즷	D0-32406	d͡zɛ²¹	吊；挂；缢。
잹	D0-32407	d͡zɛ²¹	晓；亮。
즹	D0-32408	d͡zɛ²¹	牙；齿。
즺	D0-32501	d͡zɛ²¹	打秋千（动词）。
즻	D0-32502	d͡zɛ²¹	信（任）。
즼	D0-32503	d͡zɛ²¹	耀（眼）。
즽	D0-32504	d͡zɛ²¹	锣。
즾	D0-32505	d͡zɛ²¹	鼓。
죽	D0-32506	d͡zɛ²¹	着（进行状态）。
지	D0-32507	d͡zɛ²¹	碓（词缀）。
직	D0-32508	d͡zɛ²¹	相互。
짂	D0-32601	d͡zɛ²¹	住。
짃	D0-32602	d͡zæ̰³³	蔗。
진	D0-32603	d͡zæ̰³³	贼；匪。
짅	D0-32604	d͡zæ̰³³	条；竿；颗（量词）。
짆	D0-32605	d͡zæ̰²¹	三（排行老三）。
욝	D0-32606	d͡zæ̰²¹	拍；抽；刷。
질	D0-32607	d͡zæ̰²¹	（鼠）咬。
짉	D0-32608	d͡zæ̰²¹	掼（打）。
짊	D0-32609	d͡zᴀ³³	午饭。
짋	D0-32701	d͡zᴀ³³	窥探。
짌	D0-32702	d͡zᴀ³³	槽；塘；模。
짍	D0-32703	d͡zᴀ³³	该。
짎	D0-32704	d͡zᴀ²¹	有。
짏	D0-32705	d͡zᴀ²¹	在。
짐	D0-32706	d͡zᴀ²¹	着（进行状态）。
집	D0-32707	d͡zᴀ²¹	居住。
짒	D0-32708	d͡zᴀ²¹	楼。
짓	D0-32709	d͡zᴀ²¹	习性。
짔	D0-32710	d͡zᴀ²¹	（年）轮。
징	D0-32711	d͡zᴀ²¹	量（动词）。
짖	D0-32712	d͡zᴀ²¹	疾。
짗	D0-32801	d͡zᴀ²¹	咯（语气词）。
짘	D0-32802	d͡zᴀ²¹	香肠。
짙	D0-32803	d͡zᴀ²¹	部；切。
짚	D0-32804	d͡zo⁵⁵	麻雀（名词）。
짛	D0-32805	d͡zo⁵⁵	群；窝（量词）。
짜	D0-32806	d͡zo⁵⁵	（另）外；（其）他。
짝	D0-32807	d͡zo⁵⁵/d͡zo³³/d͡zo²¹	行；线；条；排（量词）。
짞	D0-32808	d͡zo³³	闻；听。
짟	D0-32809	d͡zo³³	吃。
짠	D0-32810	d͡zo³³	凿。
짡	D0-32901	d͡zo³³	犁（名词）。
짢	D0-32902	d͡zo³³	兽（食肉动物）。
짣	D0-32903	d͡zo²¹	道路。
짤	D0-32904	d͡zo²¹	痕。
짥	D0-32905	d͡zo²¹	饭；食；饲料。
짦	D0-33001	d͡zo²¹	梯。
짧	D0-33002	d͡zo²¹	镯。
짨	D0-33003	d͡zo²¹	协；帮；助。
짩	D0-33004	d͡zo²¹	（尾）巴。
짪	D0-33005	d͡zo²¹	柴。
짫	D0-33006	d͡zu⁵⁵	柱。
짬	D0-33007	d͡zu⁵⁵	羡慕。
짭	D0-33008	d͡zu³³	筋；脉络。
짮	D0-33009	d͡zu³³	（斧）子。
짯	D0-33010	d͡zṵ³³	怕。
집	D0-33011	d͡zṵ³³	（生）产。
짱	D0-33012	d͡zṵ³³	居住。
얤	D0-33013	d͡zṵ³³/fu⁵⁵	付；张；辆（量词）。
짳	D0-33014	d͡zṵ³³/d͡zo³³	锁；钥。
짴	D0-33015	d͡zṵ³³	连。
짵	D0-33016	d͡zṵ³³	扣。
짶	D0-33017	d͡zṵ³³	仇怨；嫌恨。
짷	D0-33018	d͡zu²¹	（筷）子。
째	D0-33101	d͡zu²¹	干巴。
짹	D0-33102	d͡zu²¹	干；萎。
짺	D0-33103	d͡zu²¹	淋；滴；流。
짻	D0-33104	d͡zu²¹	累累。
짼	D0-33105	d͡zṵ²¹	腰。
짽	D0-33106	d͡zɤ⁵⁵/d͡zɤ²¹	对；双（量词）。
엁	D0-33107	d͡zɤ⁵⁵	（前）面。
짿	D0-33108	d͡zɤ³³	增；涨；繁（殖）。
쨀	D0-33109	d͡zɤ³³/dᴀ³³	的；呀（助词）。
쨁	D0-33110	d͡zɤ̰³³	杵；拳。
쨂	D0-33111	d͡zɤ̰³³	推；刨。
쨃	D0-33112	d͡zɤ̰³³	语；谈。
쨄	D0-33113	d͡zɤ̰³³	行贿。
쨅	D0-33114	d͡zɤ²¹	商量；研究。
쨆	D0-33115	d͡zɤ²¹	很；大。
짽	D0-33301	d͡zɤ²¹	双；对；偶（量词）。
쨈	D0-33302	d͡zɤ²¹	齐；并排。
쨉	D0-33303	d͡zɤ²¹	腐。
쨊	D0-33304	d͡zɤ²¹	桥。
쨋	D0-33305	d͡zɤ²¹	余。
쨌	D0-33306	d͡zɤ²¹	刺。
쨍	D0-33307	d͡zɤ²¹	过。
쨎	D0-33308	d͡zɤ̰²¹	花椒。
쨏	D0-33401	sɿ⁵⁵	寻。
쨐	D0-33402	ʂʅ⁵⁵/ʂʅ³³/ʂʅ²¹	shi。〖士气〗，〖士人〗…
쨑	D0-33901	sɿ⁵⁵/sɿ³³/sɿ²¹	si。〖四方〗，〖四季〗…
쨒	D0-34001	sʅ³³	血。
쨓	D0-34002	sʅ⁵⁵	前（年）天。
쨔	D0-34003	sʅ³³/li²¹	捻（麻线）。
쨕	D0-34101	sʅ³³	拧（毛巾）。
쨖	D0-34102	sʅ³³	傲（慢）。
쨗	D0-34103	sɿ̰³³	扫；揩。
쨘	D0-34104	sʅ²¹	种。
잒	D0-34105	sɿ²¹/kʰɛ²¹	〖北斗〗，〖北边〗…
쨚	D0-34106	sɿ̰²¹	歪；扭。
쨛	D0-34107	sɿ̰²¹	花生（松）（词缀）。
쨜	D0-34108	ʂən⁵⁵/ʂən³³/ʂən²¹	shen。〖肾脏〗，〖甚至〗…
쨝	D0-34301	sən³³	sen。〖森林〗，〖森严〗。
쨜	D0-34302	ʂəŋ⁵⁵/ʂəŋ³³/ʂəŋ²¹	sheng。〖圣地〗，〖圣火〗…
쨝	D0-34501	səŋ³³	seng。〖僧侣〗。
쨠	D0-34502	sɛ⁵⁵	金；黄；蛇。
쨡	D0-34601	sɛ⁵⁵	长。
쨢	D0-34602	sɛ⁵⁵	枯。
쨣	D0-34603	sɛ⁵⁵	常。
죏	D0-34604	sɛ⁵⁵	响铃。
쨥	D0-34605	sɛ³³	绩。
쨦	D0-34606	sɛ³³	果；籽；实。
쨧	D0-34607	sɛ³³	磨。
쨨	D0-34608	sɛ³³/t͡ɕḭ³³	撕。
쨩	D0-34609	sɛ³³	碗；碟。
쨪	D0-34610	sɛ³³	私方。
쨫	D0-34611	sɛ³³	绺（量词）。
쨬	D0-34612	sɛ³³	弹。
쨭	D0-34613	sɛ²¹	牵；拉。
쨮	D0-34701	sɛ²¹	主（人）。
쨯	D0-34702	sɛ²¹	神。
쨰	D0-34703	sɛ²¹	穿（动词）；串（量词）。
쨱	D0-34704	sɛ²¹	肝。
쨲	D0-34705	sɛ²¹	生气。
쨳	D0-34706	sæ̰³³	破；烂。
쨴	D0-34707	sæ̰³³	下（量词）。
쨵	D0-34708	sæ̰³³	霹。
쨶	D0-34709	sæ̰³³	垢。
쨷	D0-34710	sæ̰³³	质；渍。
쨸	D0-34711	sæ̰³³	勤快。
쨹	D0-34712	sæ̰³³	（均）匀。
쨺	D0-34713	sæ̰²¹	认识。
씧	D0-34714	sæ̰³³	斟；倒；沏。
쨼	D0-34715	sæ̰²¹/t͡ɕe⁵⁵	滤。
쨽	D0-34716	sæ̰²¹	长；久。
쨾	D0-34717	sæ̰²¹	溺。
쨿	D0-34801	sᴀ⁵⁵/sᴀ³³	三（数词）。
쩀	D0-34802	sᴀ⁵⁵	荽；匠。
쩁	D0-34803	sᴀ⁵⁵	学；习。
쩂	D0-34804	sᴀ⁵⁵	读。
쩃	D0-34805	sᴀ⁵⁵	撒。
쩄	D0-34806	sᴀ⁵⁵	铺；撒。
쩅	D0-34807	sᴀ⁵⁵	大后天。
좨	D0-34808	sᴀ⁵⁵	算。
쩇	D0-34809	ʂᴀ⁵⁵/ʂᴀ³³/ʂᴀ²¹/sᴀ⁵⁵/sᴀ³³/sᴀ²¹	sha/sa。〖歃血〗，〖煞白〗…
쩈	D0-34901	sᴀ²¹	膀胱。
쩉	D0-34902	sᴀ²¹/sᴀ̰²¹	果实（树果前缀）。
쩊	D0-35001	sᴀ²¹	远古。
쩋	D0-35002	sᴀ²¹	伞。
쩌	D0-35101	sᴀ̰²¹	盖。
쩍	D0-35102	ʂai⁵⁵/ʂai³³/ʂai²¹	shai。〖晒台〗，〖筛选〗…
쩎	D0-35103	sai⁵⁵/sai³³	sai。〖塞北〗，〖塞外〗…
쩏	D0-35104	ʂan⁵⁵/ʂan³³/ʂan²¹	shan。〖汕头〗，〖单县〗…
쩐	D0-35301	san⁵⁵/san³³/san²¹	san。〖散步〗，〖散发〗…
쩏	D0-35302	ʂɑŋ⁵⁵/ʂɑŋ³³/ʂɑŋ²¹	shang。〖上班〗，〖上当〗…
쩐	D0-35501	sɑŋ⁵⁵/sɑŋ³³/sɑŋ²¹	sang。〖丧命〗，〖丧气〗…
쩓	D0-35502	ʂɑu⁵⁵/ʂɑu³³/ʂɑu²¹	shao。〖少儿〗，〖少年〗…
쩔	D0-35601	sɑu³³/ʂɑu²¹	sao。〖骚动〗，〖骚乱〗…
쩕	D0-35602	so⁵⁵	小麦。
쩖	D0-35603	so⁵⁵	香。
쩗	D0-35604	so⁵⁵	棉。
쩘	D0-35605	so⁵⁵	要。
쩙	D0-35606	so⁵⁵	讨。
쩚	D0-35607	so⁵⁵	田（房）；窝（棚）。
쩛	D0-35701	so⁵⁵	豌豆。
쩜	D0-35702	so⁵⁵	醋。
쩝	D0-35703	so³³	贫穷。
쩞	D0-35704	so³³	蒜。
쩟	D0-35705	so³³	蜡。
쩠	D0-35706	so³³	雉；野鸡。
윃	D0-35707	so³³	松。
쩢	D0-35708	so³³	垮。
쩣	D0-35709	so³³	怜。
쩤	D0-35710	so²¹	晴。
쩥	D0-35711	so²¹	记号；认。
쩦	D0-35712	so²¹	舒（服）；愉（快）。
쑩	D0-35713	so²¹	文本。
쩨	D0-35714	so̰²¹	找。
쩩	D0-35715	so̰²¹	（发）炎。
쩥	D0-35801	so̰²¹	痣。
쩫	D0-35802	ʂou⁵⁵/ʂou³³/ʂou²¹	shou。〖寿诞〗，〖寿命〗…
쩬	D0-35901	suŋ⁵⁵/suŋ³³/suŋ²¹	song。〖讼棍〗，〖宋朝〗…
쩭	D0-36001	sou³³	sou。〖搜查〗，〖搜刮〗…
쩮	D0-36002	su⁵⁵	彝族（专用字）。
쩯	D0-36003	su⁵⁵	者；如。
쩰	D0-36004	su⁵⁵	活。
쩱	D0-36005	su⁵⁵	受。
쩲	D0-36101	ʂu⁵⁵/ʂu³³/ʂu²¹	shu。〖术语〗，〖戍守〗…
쩳	D0-36201	su⁵⁵	su。〖夙愿〗，〖诉苦〗…
졾	D0-36301	su³³	书。
쩵	D0-36302	su³³	谁。
쩶	D0-36303	sṵ³³	切（外方言）。
쩷	D0-36304	su²¹	别人。
쩸	D0-36305	su²¹	熟；顺。
쩹	D0-36306	sṵ²¹	姐夫；女婿。
쩺	D0-36307	sṵ²¹	柏；嗑。
쩻	D0-36401	sṵ²¹/ɣɛ²¹	赎。
쩼	D0-36402	ʂuɑ⁵⁵/ʂuɑ³³/ʂuɑ²¹	shua。〖刷白〗，〖刷漆〗…
쩽	D0-36403	ʂuai⁵⁵/ʂuai³³/ʂuai²¹	shuai。〖帅才〗，〖率领〗…
쩾	D0-36404	suan⁵⁵/suan³³	suan。〖算计〗，〖算数〗…
쩿	D0-36501	ʂuɑŋ³³/ʂuɑŋ²¹	shuang。〖双重〗，〖双方〗…
쪀	D0-36502	ʂuei⁵⁵/ʂuei²¹	shui。〖税单〗，〖税款〗…
쪁	D0-36503	suei⁵⁵/suei³³/suei²¹	sui。〖岁末〗，〖岁数〗…
쪂	D0-36601	ʂuən⁵⁵/ʂuən²¹	shun。〖顺便〗，〖顺畅〗…
쪃	D0-36602	suən²¹	sun。〖损害〗，〖损坏〗…
쪄	D0-36603	ʂuo⁵⁵/ʂuo³³	shuo。〖朔日〗，〖朔望〗…
쪅	D0-36701	suo³³/suo²¹	suo。〖梭子〗，〖蓑衣〗…
쪆	D0-36702	sɤ⁵⁵	选；挑；拣。
쪇	D0-36703	sɤ⁵⁵/kɤ̰²¹	隔。
옵	D0-36801	sɤ⁵⁵	润（年）。
쪉	D0-36802	sɤ⁵⁵	剔。
쪊	D0-36803	ʂɤ⁵⁵/ʂɤ³³/ʂɤ²¹	she。〖设备〗，〖设法〗…
쪋	D0-36901	sɤ⁵⁵	se。〖色彩〗，〖色觉〗…
쪌	D0-36902	sɤ³³	行；走。
쪍	D0-36903	sɤ³³	甲；爪。
쪎	D0-37001	sɤ³³	瓣。
쪏	D0-37002	sɤ³³	炭。
쪐	D0-37003	sɤ³³	丫（量词）。
쪑	D0-37004	sɤ̰³³	涂；抹；擦。
쪒	D0-37005	sɤ̰³³	嘶哑。
쪓	D0-37006	sɤ̰³³	抚摩。
쪔	D0-37007	sɤ̰³³	阉（山羊）。
쪕	D0-37008	sɤ²¹	像；似；同。
쪖	D0-37009	sɤ²¹	何；么。
쪗	D0-37010	sɤ̰²¹	折。
즖	D0-37011	sɤ̰²¹	堵（塞）。
쪙	D0-37101	zɿ⁵⁵	好意思。
쪚	D0-37102	zɿ⁵⁵	漏。
쪛	D0-37103	zɿ⁵⁵	ri。〖日历〗，〖日期〗…
쪜	D0-37104	zɿ²¹	消；瘪。
쪝	D0-37105	zɿ²¹	印；玺；章。
쪞	D0-37106	zɿ̰²¹	搓；揉。
쪟	D0-37107	zɿ̰²¹	寄生草。
쪠	D0-37108	zɤ⁵⁵	re。〖热爱〗，〖热点〗…
쪡	D0-37201	zən⁵⁵/zən²¹	ren。〖认定〗，〖认可〗…
쪡	D0-37301	zəŋ²¹	reng。〖仍旧〗，〖仍然〗。
쪣	D0-37302	zɛ³³	溢；流。
쪤	D0-37303	zɛ³³	络绎。
쪥	D0-37304	zɛ³³/pʰo²¹/t͡ɕḛ²¹	队；排。
쪦	D0-37305	zɛ²¹	柱。
쪧	D0-37306	zɛ²¹	生世；辈；寿命。
쪨	D0-37307	zɛ²¹	蹒跚；缓慢。
쪩	D0-37308	zɛ²¹	拖地。
쪪	D0-37309	zɛ²¹	狠。
쪫	D0-37401	zɛ²¹	惨。
쪬	D0-37402	zɛ²¹	猛。
쪭	D0-37403	zæ̰³³	席（子）。
쪮	D0-37404	zæ̰³³	滑席。
쪯	D0-37405	zᴀ⁵⁵/pʰe⁵⁵	（味）辣。
쪰	D0-37406	zᴀ⁵⁵	魔；半夏。
쪱	D0-37407	zᴀ⁵⁵	避；让。
쪲	D0-37408	zᴀ⁵⁵	焯。
쪳	D0-37409	zᴀ²¹	中；伤。
줮	D0-37410	zᴀ²¹	就餐（未请就餐）。
쪵	D0-37411	zan²¹	ran。〖然而〗，〖染缸〗…
쪵	D0-37412	zɑŋ⁵⁵/zɑŋ²¹	rang。〖让步〗，〖让路〗…
쪷	D0-37501	zɑu²¹	rao。〖饶命〗，〖饶舌〗…
쪸	D0-37502	zo⁵⁵	轻；蹑；悠。
쪹	D0-37503	zo³³	男；儿子；小。
쪺	D0-37504	zo³³	痒。
얼	D0-37505	zo³³/kæ̰²¹	麻。
쪼	D0-37506	zo³³	右。
쪽	D0-37507	zo³³	地；的（助词）。
쪾	D0-37508	zo²¹	大麦。
쪿	D0-37601	zo̰²¹	样；案。
쫀	D0-37602	zo̰²¹	种；类。
쫁	D0-37603	zo̰²¹	优美；漂亮。
쫂	D0-37604	zuŋ²¹	rong。〖戎马〗，〖戎装〗…
쫃	D0-37605	zou⁵⁵/zou²¹	rou。〖肉搏〗，〖肉麻〗…
쫄	D0-37701	zu⁵⁵/zu²¹	ru。〖辱没〗，〖入场〗…
쫅	D0-37801	zu³³	蠕动。
쫆	D0-37802	zṵ³³/zṵ²¹	生。
쫇	D0-37803	zṵ³³	个；位；人（量词）。
쫈	D0-37804	zu²¹	捉；拿；逮捕；接。
쫉	D0-37805	zṵ²¹	勺。
쫊	D0-37806	zṵ²¹/zɿ³³	公婆；岳父。
쫆	D0-37807	zṵ²¹/zṵ³³	夫。
쫌	D0-37808	zuan²¹	ruan。〖软禁〗，〖软弱〗…
쫍	D0-37809	zuei⁵⁵	rui。〖锐减〗，〖锐利〗…
쫎	D0-37901	zuən⁵⁵	run。〖闰年〗，〖润笔〗…
쫏	D0-37902	zuo⁵⁵	ruo。〖若非〗，〖若干〗…
쫐	D0-37903	zɤ⁵⁵	认。
쫑	D0-37904	zɤ³³	使；用。
쫒	D0-37905	zɤ³³	香油。
쫓	D0-37906	zɤ²¹	口吃。
옚	D0-37907	zɤ²¹	忍。
쫕	D0-38001	zɤ²¹	克制。
쫖	D0-38002	zɤ̰²¹	热。
쫗	D0-38003	zɤ̰²¹	人。
쫘	D0-38004	t͡ɕi⁵⁵	胆。
쫙	D0-38005	t͡ɕi⁵⁵	炼；精。
쫚	D0-38006	t͡ɕi⁵⁵	使唤；派遣。
쫛	D0-38007	t͡ɕi⁵⁵	下巴。
쫜	D0-38008	t͡ɕi⁵⁵/ko⁵⁵	面（前）。
쫝	D0-38009	t͡ɕi⁵⁵	（声音）尖细。
쫞	D0-38010	t͡ɕi⁵⁵	节俭。
쫟	D0-38011	t͡ɕi⁵⁵	云（雀）；唧（声）。
쫠	D0-38101	t͡ɕi⁵⁵	荨麻。
왯	D0-38102	t͡ɕi⁵⁵/tɤ³³	记。
첪	D0-38103	t͡ɕi⁵⁵	震（耳）。
쫣	D0-38104	t͡ɕi⁵⁵/t͡ɕi³³/t͡ɕi²¹	ji。〖计策〗，〖计划〗…
쫤	D0-38301	t͡ɕi³³	麻。
쫥	D0-38302	t͡ɕi³³	尊敬；客气。
옭	D0-38303	t͡ɕi³³	压（田）；施（肥）。
쨨	D0-38304	t͡ɕḭ³³/sɛ³³	撕。
쫨	D0-38305	t͡ɕḭ³³	驮（量词）。
쫩	D0-38306	t͡ɕḭ³³	剁。
쫪	D0-38307	t͡ɕḭ³³	拔。
쫫	D0-38308	t͡ɕḭ³³	揪。
쫬	D0-38309	t͡ɕḭ³³	蜘；蝉。
읯	D0-38310	t͡ɕḭ³³	小。
쫮	D0-38311	t͡ɕi²¹	知；注。
쫯	D0-38312	t͡ɕḭ²¹	节（量词）。
쫰	D0-38313	t͡ɕḭ²¹	砍。
쫱	D0-38314	t͡ɕḭ²¹	结。
쫲	D0-38315	t͡ɕḭ²¹	秧（草）。
쫳	D0-38401	t͡ɕia⁵⁵/t͡ɕia³³/t͡ɕia²¹	jia。〖价格〗，〖价钱〗…
쫴	D0-38501	t͡ɕiæn⁵⁵/t͡ɕiæn³³/t͡ɕiæn²¹	jian。〖见解〗，〖见识〗…
쫵	D0-38701	t͡ɕiɑŋ⁵⁵/t͡ɕiɑŋ³³/t͡ɕiɑŋ²¹	jiang。〖降低〗，〖降生〗…
쫶	D0-38801	t͡ɕiɑu⁵⁵/t͡ɕiɑu³³/t͡ɕiɑu²¹	jiao。〖叫好〗，〖叫绝〗…
쫷	D0-39001	t͡ɕiɛ⁵⁵/t͡ɕiɛ³³/t͡ɕiɛ²¹	jie。〖介入〗，〖介绍〗…
쫸	D0-39301	t͡ɕin⁵⁵/t͡ɕin³³/t͡ɕin²¹	jin。〖尽力〗，〖尽量〗…
쫸	D0-39401	t͡ɕiŋ⁵⁵/t͡ɕiŋ³³/t͡ɕiŋ²¹	jing。〖劲敌〗，〖净化〗…
쫺	D0-39501	t͡ɕiuŋ²¹	jiong。〖迥然〗，〖炯炯〗…
쫻	D0-39502	t͡ɕiou⁵⁵/t͡ɕiou³³/t͡ɕiou²¹	jiu。〖旧时〗，〖旧习〗…
쫼	D0-39701	t͡ɕe⁵⁵	茶。
쫽	D0-39702	t͡ɕe⁵⁵	留；蓄。
쫾	D0-39703	t͡ɕe⁵⁵	酸。
쫿	D0-39801	t͡ɕe⁵⁵	馊。
쬀	D0-39802	t͡ɕe⁵⁵	冠；孝。
쬁	D0-39803	t͡ɕe⁵⁵	筛。
쬂	D0-39804	t͡ɕe⁵⁵	把（尿）。
쨼	D0-39805	t͡ɕe⁵⁵/sæ̰²¹	滤。
쬄	D0-39806	t͡ɕe⁵⁵	娇。
쬅	D0-39807	t͡ɕe³³	吝啬。
쬆	D0-39808	t͡ɕe³³	句；声。
쬇	D0-39809	t͡ɕe³³/t͡ɕʰḭ³³	惊。
쬈	D0-39810	t͡ɕḛ³³	绳；链。
쬉	D0-39811	t͡ɕḛ³³	耙。
쬊	D0-39812	t͡ɕḛ³³	抓。
쬋	D0-39901	t͡ɕe²¹	紧。
쬌	D0-39902	t͡ɕe²¹	趼。
젋	D0-39903	t͡ɕe²¹/le⁵⁵	忙。
쬎	D0-39904	t͡ɕe²¹	（便）秘。
쬏	D0-39905	t͡ɕe²¹	狮子。
졪	D0-39906	t͡ɕe²¹/t͡sʰo²¹	快；急（走）。
쬑	D0-39907	t͡ɕḛ²¹	煮。
쬒	D0-39908	t͡ɕḛ²¹	栅。
짴	D0-39909	t͡ɕḛ²¹	（嫁）接。
쬔	D0-39910	t͡ɕḛ²¹/tʰɤ²¹	段；程（名词）。
쬕	D0-39911	t͡ɕḛ²¹	锯（名词）。
쬖	D0-39912	t͡ɕḛ²¹	（往下）接。
쬗	D0-39913	t͡ɕḛ²¹	断；隔。
쬘	D0-39914	t͡ɕḛ²¹	（因）为。
쪥	D0-39915	t͡ɕḛ²¹/pʰo̰²¹/zɛ³³	队；班；伙（集体）（量词）。
쬚	D0-40001	t͡ɕḛ²¹	（亲）戚。
쬛	D0-40002	t͡ɕḛ²¹	酱。
쬜	D0-40003	t͡ɕḛ²¹	节（日）。
쬝	D0-40004	t͡ɕy⁵⁵/t͡ɕy³³/t͡ɕy²¹	ju。〖巨额〗，〖巨人〗…
쬞	D0-40101	t͡ɕyæn⁵⁵/t͡ɕyæn³³/t͡ɕyæn²¹	juan。〖卷宗〗，〖倦怠〗…
쬟	D0-40201	t͡ɕyɛ²¹	jue。〖决策〗，〖决定〗…
쬠	D0-40301	t͡ɕyn⁵⁵/t͡ɕyn³³	jun。〖俊美〗，〖俊俏〗…
좮	D0-40401	t͡ɕʰi⁵⁵	妾；妻（其他方言区）。
쬢	D0-40402	t͡ɕʰi⁵⁵	咱。
쬣	D0-40403	t͡ɕʰi⁵⁵	忧愁。
쬤	D0-40404	t͡ɕʰi⁵⁵	骆。
쬥	D0-40405	t͡ɕʰi⁵⁵/t͡ɕʰi³³/t͡ɕʰi²¹	qi。〖气度〗，〖气氛〗…
쬦	D0-40701	t͡ɕʰi³³	狗；犬；戌。
쬧	D0-40801	t͡ɕʰi³³	借；贷。
젛	D0-40802	t͡ɕʰi³³	粪；肥。
쬩	D0-40803	t͡ɕʰi³³	厕。
쬪	D0-40804	t͡ɕʰi³³	药。
쬫	D0-40805	t͡ɕʰi³³	洗；淘。
쬬	D0-40806	t͡ɕʰi³³/t͡ɕʰi²¹	漆。
쬭	D0-40901	t͡ɕʰi³³	撮；粪（箕）。
쬮	D0-40902	t͡ɕʰi³³/do³³	能；得（助词）。
쬯	D0-40903	t͡ɕʰḭ³³	断。
쬰	D0-40904	t͡ɕʰḭ³³	眨。
쬱	D0-40905	t͡ɕʰḭ³³	清。
쬲	D0-40906	t͡ɕʰḭ³³	世；代；史；朝。
쬳	D0-40907	t͡ɕʰḭ³³	谱。
쬴	D0-40908	t͡ɕʰḭ³³	鹿。
쬇	D0-40909	t͡ɕʰḭ³³/t͡ɕe³³	惊吓。
쬶	D0-40910	t͡ɕʰḭ³³	疟；摆（子）。
쬷	D0-40911	t͡ɕʰḭ³³	问；议；讨（价）。
쬸	D0-40912	t͡ɕʰḭ³³	饭（糯）（与糯相对，一般吃的饭）。
쬹	D0-40913	t͡ɕʰi²¹	解。
왨	D0-40914	t͡ɕʰi²¹	窝；巢。
쬻	D0-40915	t͡ɕʰi²¹	生（蛆）。
쬼	D0-40916	t͡ɕʰi²¹	气；请。
쬽	D0-40917	t͡ɕʰi²¹	脚；足。
쬾	D0-41001	t͡ɕʰi²¹/ɡɤ̰²¹	脚（落）。
쬿	D0-41002	t͡ɕʰḭ²¹	山羊。
쭀	D0-41003	t͡ɕʰḭ²¹	寒。
쓦	D0-41004	t͡ɕʰḭ²¹	冷。
쭂	D0-41005	t͡ɕʰḭ²¹	凉。
쭃	D0-41006	t͡ɕʰḭ²¹	齐。
쭄	D0-41007	t͡ɕʰḭ²¹	天黑；晚。
쥭	D0-41008	t͡ɕʰḭ²¹	拖白灵（鸟名）。
쬲	D0-41009	t͡ɕʰḭ²¹/t͡ɕʰḭ³³	掐；拧；血亲。
쭇	D0-41101	t͡ɕʰia⁵⁵/t͡ɕʰia³³/t͡ɕʰia²¹	qia。〖洽谈〗，〖恰当〗…
쭈	D0-41102	t͡ɕʰiæn⁵⁵/t͡ɕʰiæn³³/t͡ɕʰiæn²¹	qian。〖欠款〗，〖欠债〗…
쭉	D0-41301	t͡ɕʰiɑŋ³³/t͡ɕʰiɑŋ²¹	qiang。〖羌族〗，〖蜣螂〗…
쭊	D0-41302	t͡ɕʰiɑu⁵⁵/t͡ɕʰiɑu³³/t͡ɕʰiɑu²¹	qiao。〖俏丽〗，〖俏皮〗…
쭋	D0-41401	t͡ɕʰiɛ⁵⁵/t͡ɕʰiɛ³³/t͡ɕʰiɛ²¹	qie。〖切脉〗，〖切实〗…
쭌	D0-41501	t͡ɕʰin⁵⁵/t͡ɕʰin³³/t͡ɕʰin²¹	qin。〖钦敬〗，〖钦佩〗…
쭌	D0-41601	t͡ɕʰiŋ⁵⁵/t͡ɕʰiŋ³³/t͡ɕʰiŋ²¹	qing。〖庆功〗，〖庆幸〗…
쭎	D0-41801	t͡ɕʰiuŋ²¹	qiong。〖穷尽〗，〖穷途〗…
쭏	D0-41802	t͡ɕʰiou³³/t͡ɕʰiou²¹	qiu。〖丘陵〗，〖龟兹〗…
쭐	D0-41901	t͡ɕʰe⁵⁵	尖。
쭑	D0-41902	t͡ɕʰe⁵⁵	砌。
쭒	D0-41903	t͡ɕʰe⁵⁵	刷。
쭓	D0-41904	t͡ɕʰe³³	性交；奸。
쭔	D0-41905	t͡ɕʰe³³/kᴀ⁵⁵	亲。
쭕	D0-41906	t͡ɕʰḛ³³	村；寨。
